episode_id,sensor_uid,tmc_code,corridor,link_id,date,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,min_speed_mph,mean_speed_mph,episode_demand,demand_capacity_ratio,magnitude,road_order,direction,is_clean_valid_episode,corridor_output,tmc,t2_source_method,daily_probe_day_count,daily_probe_t2_min_hour,daily_probe_t2_max_hour,daily_probe_t2_std_hour,screened_acceptance_share,anchor_t2_hour,anchor_source_method,anchor_episode_id,anchor_daily_probe_day_count,anchor_daily_t2_std_hour,anchor_source_reliable
daily_probe_mean__110N04612__PM,,110N04612,I495_CCW,,DailyMean,PM,15.75,16.5,17.583333333333332,2.0833333333333335,,,27.28,,,,,3.1,COUNTERCLOCKWISE,False,I495_CCW,110N04612,daily_probe_mean,3,15.75,17.5,0.7359800721939872,0.6666666666666666,16.0,daily_probe_mean,daily_probe_mean__110N04612__PM,2.0,0.25,False
daily_probe_mean__110N04613__AM,,110N04613,I495_CCW,,DailyMean,AM,6.6875,8.0625,9.75,3.3125,,,29.175,,,,,2.0,COUNTERCLOCKWISE,False,I495_CCW,110N04613,daily_probe_mean,4,7.5,8.75,0.480071609241788,0.5,7.625,daily_probe_mean,daily_probe_mean__110N04613__AM,2.0,0.125,False
daily_probe_mean__110N04613__MD,,110N04613,I495_CCW,,DailyMean,MD,6.55,11.15,17.033333333333335,10.733333333333333,,,22.918,,,,,2.0,COUNTERCLOCKWISE,False,I495_CCW,110N04613,daily_probe_mean,15,9.0,13.75,1.468559384794046,0.3333333333333333,11.35,daily_probe_mean,daily_probe_mean__110N04613__MD,5.0,1.9274335267396383,False
state_transition__I495_CCW::110N04613__Weekday__0019,I495_CCW::110N04613,110N04613,I495_CCW,10.0,Weekday,PM,6.25,17.5,19.25,13.25,795.0,42.119,28.31043478260869,33.194718716817775,23744.82957895587,11.872414789477936,0.4877553214362502,2.0,COUNTERCLOCKWISE,False,I495_CCW,110N04613,average_weekday,0,,,,0.0,16.9,daily_probe_mean,daily_probe_mean__110N04613__PM,5.0,0.7176350047203661,True
daily_probe_mean__110N04645__AM,,110N04645,I495_CCW,,DailyMean,AM,7.464285714285714,8.035714285714286,8.821428571428571,1.6071428571428572,,,33.70428571428572,,,,,29.0,COUNTERCLOCKWISE,False,I495_CCW,110N04645,daily_probe_mean,7,7.5,8.75,0.43153735619980615,0.42857142857142855,8.0,daily_probe_mean,daily_probe_mean__110N04645__AM,3.0,0.5400617248673217,True
state_transition__I495_CCW::110N04645__Weekday__0020,I495_CCW::110N04645,110N04645,I495_CCW,12.0,Weekday,PM,13.5,17.0,20.0,6.75,405.0,46.732,11.584347826086956,23.64145375494071,9154.029347603986,4.817910182949467,3.0340639543612067,29.0,COUNTERCLOCKWISE,True,I495_CCW,110N04645,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__I495_CCW::110N04645__Weekday__0020,0.0,,True
daily_probe_mean__110N04646__AM,,110N04646,I495_CCW,,DailyMean,AM,6.75,8.25,9.875,3.375,,,13.03,,,,,27.0,COUNTERCLOCKWISE,True,I495_CCW,110N04646,daily_probe_mean,2,8.0,8.5,0.25,1.0,8.25,daily_probe_mean,daily_probe_mean__110N04646__AM,2.0,0.25,False
state_transition__I495_CCW::110N04646__Weekday__0021,I495_CCW::110N04646,110N04646,I495_CCW,13.0,Weekday,PM,13.75,16.5,19.75,6.25,375.0,48.07285,11.467608695652174,22.985512271786185,8226.57604347591,4.329776864987322,3.192055316486891,27.0,COUNTERCLOCKWISE,True,I495_CCW,110N04646,average_weekday,0,,,,1.0,16.5,average_weekday,state_transition__I495_CCW::110N04646__Weekday__0021,0.0,,True
daily_probe_mean__110N04647__AM,,110N04647,I495_CCW,,DailyMean,AM,7.291666666666667,7.75,8.333333333333334,1.2916666666666667,,,40.13833333333333,,,,,25.0,COUNTERCLOCKWISE,False,I495_CCW,110N04647,daily_probe_mean,6,7.75,7.75,0.0,0.0,,,,,,False
daily_probe_mean__110N04647__MD,,110N04647,I495_CCW,,DailyMean,MD,8.666666666666666,9.5,10.416666666666666,2.0,,,33.67,,,,,25.0,COUNTERCLOCKWISE,False,I495_CCW,110N04647,daily_probe_mean,3,9.0,10.5,0.7071067811865476,0.3333333333333333,9.0,daily_probe_mean,daily_probe_mean__110N04647__MD,1.0,0.0,False
state_transition__I495_CCW::110N04647__Weekday__0022,I495_CCW::110N04647,110N04647,I495_CCW,14.0,Weekday,PM,14.25,16.5,19.25,5.25,315.0,48.385575,17.625,29.467714097496703,7921.849256677185,4.169394345619571,1.7452808510638298,25.0,COUNTERCLOCKWISE,True,I495_CCW,110N04647,average_weekday,0,,,,1.0,16.5,average_weekday,state_transition__I495_CCW::110N04647__Weekday__0022,0.0,,True
state_transition__I495_CCW::110N04648__Weekday__0023,I495_CCW::110N04648,110N04648,I495_CCW,15.0,Weekday,AM,7.75,8.25,8.5,1.0,60.0,48.46974999999999,41.92304347826087,46.31942028985508,1679.048259829592,0.8837096104366274,0.1561600966574361,23.0,COUNTERCLOCKWISE,False,I495_CCW,110N04648,average_weekday,0,,,,0.0,8.208333333333334,daily_probe_mean,daily_probe_mean__110N04648__AM,6.0,0.3359274061791062,True
daily_probe_mean__110N04648__MD,,110N04648,I495_CCW,,DailyMean,MD,8.875,10.166666666666666,10.791666666666666,2.1666666666666665,,,33.26499999999999,,,,,23.0,COUNTERCLOCKWISE,False,I495_CCW,110N04648,daily_probe_mean,6,9.0,14.25,1.9021187017522212,0.0,,,,,,False
state_transition__I495_CCW::110N04648__Weekday__0024,I495_CCW::110N04648,110N04648,I495_CCW,15.0,Weekday,PM,14.0,16.25,18.5,4.75,285.0,48.46974999999999,22.86886363636364,36.30325163029639,7230.599417985276,3.805578641044882,1.119464734702801,23.0,COUNTERCLOCKWISE,True,I495_CCW,110N04648,average_weekday,0,,,,1.0,16.25,average_weekday,state_transition__I495_CCW::110N04648__Weekday__0024,0.0,,True
daily_probe_mean__110N04653__MD,,110N04653,I395HOV_SB,,DailyMean,MD,10.083333333333334,10.583333333333334,10.916666666666666,1.0833333333333333,,,47.156666666666666,,,,,21.0,SOUTHBOUND,False,I395HOV_SB,110N04653,daily_probe_mean,3,10.25,11.0,0.31180478223116176,0.0,,,,,,False
daily_probe_mean__110N04654__MD,,110N04654,I395HOV_SB,,DailyMean,MD,9.125,9.75,10.625,1.75,,,43.31333333333333,,,,,19.0,SOUTHBOUND,False,I395HOV_SB,110N04654,daily_probe_mean,6,9.0,11.0,0.67700320038633,0.6666666666666666,9.4375,daily_probe_mean,daily_probe_mean__110N04654__MD,4.0,0.44633927678392815,True
daily_probe_mean__110N04655__AM,,110N04655,I395HOV_SB,,DailyMean,AM,6.25,6.75,7.375,1.375,,,47.93,,,,,17.0,SOUTHBOUND,False,I395HOV_SB,110N04655,daily_probe_mean,2,6.0,7.5,0.75,0.0,,,,,,False
daily_probe_mean__110N04655__MD,,110N04655,I395HOV_SB,,DailyMean,MD,9.083333333333334,9.583333333333334,10.916666666666666,2.0833333333333335,,,36.03666666666667,,,,,17.0,SOUTHBOUND,False,I395HOV_SB,110N04655,daily_probe_mean,3,9.25,9.75,0.23570226039551584,0.6666666666666666,9.5,daily_probe_mean,daily_probe_mean__110N04655__MD,2.0,0.25,False
daily_probe_mean__110N04656__AM,,110N04656,I395HOV_SB,,DailyMean,AM,7.0,7.25,7.5,0.75,,,48.0,,,,,15.0,SOUTHBOUND,False,I395HOV_SB,110N04656,daily_probe_mean,1,7.25,7.25,0.0,0.0,,,,,,False
daily_probe_mean__110N04656__MD,,110N04656,I395HOV_SB,,DailyMean,MD,9.083333333333334,9.416666666666666,11.166666666666666,2.3333333333333335,,,42.82666666666666,,,,,15.0,SOUTHBOUND,False,I395HOV_SB,110N04656,daily_probe_mean,3,9.25,9.5,0.11785113019775792,0.3333333333333333,9.25,daily_probe_mean,daily_probe_mean__110N04656__MD,1.0,0.0,False
daily_probe_mean__110N04657__AM,,110N04657,I395HOV_SB,,DailyMean,AM,7.5,7.5,8.5,1.25,,,16.0,,,,,13.0,SOUTHBOUND,False,I395HOV_SB,110N04657,daily_probe_mean,1,7.5,7.5,0.0,0.0,,,,,,False
daily_probe_mean__110N04657__MD,,110N04657,I395HOV_SB,,DailyMean,MD,9.607142857142858,10.285714285714286,10.821428571428571,1.4642857142857142,,,46.067142857142855,,,,,13.0,SOUTHBOUND,False,I395HOV_SB,110N04657,daily_probe_mean,7,9.25,11.25,0.6468132241526726,0.2857142857142857,9.875,daily_probe_mean,daily_probe_mean__110N04657__MD,2.0,0.625,False
daily_probe_mean__110N04658__AM,,110N04658,I95HOV_SB,,DailyMean,AM,5.125,6.3125,7.5625,2.6875,,,42.0,,,,,22.0,SOUTHBOUND,False,I95HOV_SB,110N04658,daily_probe_mean,4,6.0,7.25,0.5412658773652742,0.75,6.416666666666667,daily_probe_mean,daily_probe_mean__110N04658__AM,3.0,0.5892556509887896,True
daily_probe_mean__110N04658__MD,,110N04658,I95HOV_SB,,DailyMean,MD,8.6,9.75,10.9,2.55,,,39.47,,,,,22.0,SOUTHBOUND,False,I95HOV_SB,110N04658,daily_probe_mean,5,9.0,10.0,0.3872983346207417,0.6,9.666666666666666,daily_probe_mean,daily_probe_mean__110N04658__MD,3.0,0.4714045207910317,True
daily_probe_mean__110N04659__AM,,110N04659,I95HOV_SB,,DailyMean,AM,5.708333333333333,7.125,8.333333333333334,2.875,,,39.58166666666667,,,,,20.0,SOUTHBOUND,False,I95HOV_SB,110N04659,daily_probe_mean,6,6.25,8.0,0.5543389456520863,0.6666666666666666,6.8125,daily_probe_mean,daily_probe_mean__110N04659__AM,4.0,0.369754986443726,True
daily_probe_mean__110N04659__MD,,110N04659,I95HOV_SB,,DailyMean,MD,9.25,9.85,11.0,2.0,,,45.632,,,,,20.0,SOUTHBOUND,False,I95HOV_SB,110N04659,daily_probe_mean,5,9.0,11.5,0.9165151389911679,0.6,9.333333333333334,daily_probe_mean,daily_probe_mean__110N04659__MD,3.0,0.4714045207910317,True
daily_probe_mean__110N04660__MD,,110N04660,I95HOV_SB,,DailyMean,MD,10.21875,10.5,11.5,1.53125,,,41.4375,,,,,18.0,SOUTHBOUND,False,I95HOV_SB,110N04660,daily_probe_mean,8,10.0,11.5,0.625,0.5,10.1875,daily_probe_mean,daily_probe_mean__110N04660__MD,4.0,0.3247595264191645,True
daily_probe_mean__110N04661__MD,,110N04661,I95HOV_SB,,DailyMean,MD,9.833333333333334,10.208333333333334,11.375,1.7916666666666667,,,46.5,,,,,16.0,SOUTHBOUND,False,I95HOV_SB,110N04661,daily_probe_mean,6,10.0,10.75,0.3033379120533549,0.8333333333333334,10.15,daily_probe_mean,daily_probe_mean__110N04661__MD,5.0,0.30000000000000004,True
daily_probe_mean__110N04662__AM,,110N04662,I95HOV_SB,,DailyMean,AM,6.0,6.0,6.75,1.0,,,8.92,,,,,14.0,SOUTHBOUND,False,I95HOV_SB,110N04662,daily_probe_mean,1,6.0,6.0,0.0,0.0,,,,,,False
daily_probe_mean__110N04662__MD,,110N04662,I95HOV_SB,,DailyMean,MD,9.208333333333334,9.625,10.625,1.6666666666666667,,,44.14666666666667,,,,,14.0,SOUTHBOUND,False,I95HOV_SB,110N04662,daily_probe_mean,6,9.0,10.5,0.6414501799308605,0.8333333333333334,9.45,daily_probe_mean,daily_probe_mean__110N04662__MD,5.0,0.5567764362830021,True
daily_probe_mean__110N04663__AM,,110N04663,I95HOV_SB,,DailyMean,AM,7.625,8.0,9.9375,2.5625,,,38.39875,,,,,12.0,SOUTHBOUND,False,I95HOV_SB,110N04663,daily_probe_mean,8,7.5,8.75,0.39528470752104744,0.375,8.333333333333334,daily_probe_mean,daily_probe_mean__110N04663__AM,3.0,0.31180478223116176,True
state_transition__I95HOV_SB::110N04663__Weekday__0005,I95HOV_SB::110N04663,110N04663,I95HOV_SB,7.0,Weekday,MD,8.75,10.25,12.0,3.5,210.0,49.721,40.90630434782609,48.40532886316583,6502.159546559454,3.2510797732797267,0.2154850161291179,12.0,SOUTHBOUND,True,I95HOV_SB,110N04663,average_weekday,0,,,,1.0,10.25,average_weekday,state_transition__I95HOV_SB::110N04663__Weekday__0005,0.0,,True
daily_probe_mean__110N04664__MD,,110N04664,I95HOV_SB,,DailyMean,MD,9.704545454545455,10.545454545454545,11.659090909090908,2.2045454545454546,,,42.769999999999996,,,,,10.0,SOUTHBOUND,False,I95HOV_SB,110N04664,daily_probe_mean,11,9.0,11.5,0.7371488518284933,0.45454545454545453,10.45,daily_probe_mean,daily_probe_mean__110N04664__MD,5.0,0.7483314773547882,True
daily_probe_mean__110N04665__AM,,110N04665,I95HOV_SB,,DailyMean,AM,7.75,8.5,9.25,1.75,,,46.99,,,,,8.1,SOUTHBOUND,False,I95HOV_SB,110N04665,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110N04665__MD,,110N04665,I95HOV_SB,,DailyMean,MD,10.5,11.1875,12.125,1.875,,,31.89125,,,,,8.1,SOUTHBOUND,False,I95HOV_SB,110N04665,daily_probe_mean,8,9.75,11.75,0.596212000885591,0.25,11.375,daily_probe_mean,daily_probe_mean__110N04665__MD,2.0,0.375,False
daily_probe_mean__110N04666__AM,,110N04666,I95HOV_SB,,DailyMean,AM,7.28125,7.59375,7.96875,0.9375,,,46.2125,,,,,7.0,SOUTHBOUND,False,I95HOV_SB,110N04666,daily_probe_mean,8,7.0,8.5,0.5581428468591172,0.0,,,,,,False
daily_probe_mean__110N04666__MD,,110N04666,I95HOV_SB,,DailyMean,MD,11.0,11.25,12.25,1.5,,,43.05,,,,,7.0,SOUTHBOUND,False,I95HOV_SB,110N04666,daily_probe_mean,1,11.25,11.25,0.0,0.0,,,,,,False
daily_probe_mean__110N04667__AM,,110N04667,I95HOV_SB,,DailyMean,AM,7.3125,7.875,8.1875,1.125,,,48.6725,,,,,5.0,SOUTHBOUND,False,I95HOV_SB,110N04667,daily_probe_mean,4,7.25,8.5,0.45069390943299864,0.0,,,,,,False
daily_probe_mean__110N04667__MD,,110N04667,I95HOV_SB,,DailyMean,MD,9.5,9.75,10.0,0.75,,,51.0,,,,,5.0,SOUTHBOUND,False,I95HOV_SB,110N04667,daily_probe_mean,1,9.75,9.75,0.0,0.0,,,,,,False
daily_probe_mean__110N04668__AM,,110N04668,I95HOV_SB,,DailyMean,AM,6.8125,7.125,8.0,1.4375,,,42.0,,,,,3.0,SOUTHBOUND,True,I95HOV_SB,110N04668,daily_probe_mean,4,7.0,7.25,0.125,1.0,7.125,daily_probe_mean,daily_probe_mean__110N04668__AM,4.0,0.125,True
daily_probe_mean__110N04668__MD,,110N04668,I95HOV_SB,,DailyMean,MD,9.0,10.25,11.8125,3.0625,,,30.2075,,,,,3.0,SOUTHBOUND,False,I95HOV_SB,110N04668,daily_probe_mean,4,9.25,11.75,0.9185586535436918,0.75,9.75,daily_probe_mean,daily_probe_mean__110N04668__MD,3.0,0.3535533905932738,True
daily_probe_mean__110N04669__AM,,110N04669,I95HOV_SB,,DailyMean,AM,7.75,8.0,9.166666666666666,1.6666666666666667,,,42.0,,,,,1.0,SOUTHBOUND,True,I95HOV_SB,110N04669,daily_probe_mean,3,8.0,8.0,0.0,1.0,8.0,daily_probe_mean,daily_probe_mean__110N04669__AM,3.0,0.0,True
daily_probe_mean__110N04669__MD,,110N04669,I95HOV_SB,,DailyMean,MD,10.5,11.5,12.5,2.25,,,22.76,,,,,1.0,SOUTHBOUND,False,I95HOV_SB,110N04669,daily_probe_mean,1,11.5,11.5,0.0,0.0,,,,,,False
daily_probe_mean__110N04670__AM,,110N04670,I395_SB,,DailyMean,AM,7.25,7.75,8.75,1.75,,,12.27,,,,,26.0,SOUTHBOUND,True,I395_SB,110N04670,daily_probe_mean,1,7.75,7.75,0.0,1.0,7.75,daily_probe_mean,daily_probe_mean__110N04670__AM,1.0,0.0,False
daily_probe_mean__110N04670__PM,,110N04670,I395_SB,,DailyMean,PM,17.0,17.25,17.5,0.75,,,30.46,,,,,26.0,SOUTHBOUND,False,I395_SB,110N04670,daily_probe_mean,1,17.25,17.25,0.0,0.0,,,,,,False
state_transition__VA286_SB::110N05601__Weekday__0019,VA286_SB::110N05601,110N05601,VA286_SB,45.0,Weekday,AM,3.0,8.25,23.75,21.0,1260.0,31.5,11.27108695652174,16.30995935361033,16053.83759259241,16.722747492283762,1.7947615098269902,48.0,SOUTHBOUND,False,VA286_SB,110N05601,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110N05601__MD,,110N05601,VA286_SB,,DailyMean,MD,2.4166666666666665,9.125,23.75,21.583333333333332,,,9.13,,,,,48.0,SOUTHBOUND,False,VA286_SB,110N05601,daily_probe_mean,6,9.0,9.25,0.125,0.0,,,,,,False
daily_probe_mean__110N05603__AM,,110N05603,VA286_SB,,DailyMean,AM,4.8,8.1,21.05,16.5,,,17.292,,,,,44.0,SOUTHBOUND,False,VA286_SB,110N05603,daily_probe_mean,5,7.75,8.5,0.2549509756796392,0.0,,,,,,False
state_transition__VA286_SB::110N05603__Weekday__0020,VA286_SB::110N05603,110N05603,VA286_SB,47.0,Weekday,MD,5.5,9.25,20.0,14.75,885.0,31.5,20.759347826086955,26.36765475313191,13638.706839972876,14.206986291638412,0.5173887091200402,44.0,SOUTHBOUND,False,VA286_SB,110N05603,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110N05603__PM,,110N05603,VA286_SB,,DailyMean,PM,4.958333333333333,17.5,21.5,16.791666666666668,,,16.198333333333334,,,,,44.0,SOUTHBOUND,False,VA286_SB,110N05603,daily_probe_mean,6,17.0,17.75,0.3535533905932738,0.0,,,,,,False
daily_probe_mean__110N05612__AM,,110N05612,VA286_SB,,DailyMean,AM,6.958333333333333,7.25,8.166666666666666,1.4583333333333333,,,33.225,,,,,34.0,SOUTHBOUND,False,VA286_SB,110N05612,daily_probe_mean,6,6.75,7.75,0.3818813079129867,0.3333333333333333,7.125,daily_probe_mean,daily_probe_mean__110N05612__AM,2.0,0.125,False
state_transition__VA286_SB::110N05612__Weekday__0021,VA286_SB::110N05612,110N05612,VA286_SB,39.0,Weekday,MD,9.0,9.5,20.0,11.25,675.0,36.246,30.941304347826087,34.59563241106719,15461.881134483408,11.044200810345291,0.1714438277243024,34.0,SOUTHBOUND,False,VA286_SB,110N05612,average_weekday,0,,,,0.0,11.375,daily_probe_mean,daily_probe_mean__110N05612__MD,8.0,1.709349291397168,False
daily_probe_mean__110N05612__PM,,110N05612,VA286_SB,,DailyMean,PM,14.6,17.125,19.175,4.825,,,28.604000000000003,,,,,34.0,SOUTHBOUND,False,VA286_SB,110N05612,daily_probe_mean,10,15.25,18.5,0.9031195934094222,0.5,17.4,daily_probe_mean,daily_probe_mean__110N05612__PM,5.0,0.6041522986797285,True
daily_probe_mean__110N05614__PM,,110N05614,VA286_SB,,DailyMean,PM,18.0,18.25,18.75,1.0,,,37.06,,,,,31.0,SOUTHBOUND,False,VA286_SB,110N05614,daily_probe_mean,1,18.25,18.25,0.0,0.0,,,,,,False
daily_probe_mean__110N05617__MD,,110N05617,VA286_SB,,DailyMean,MD,10.5,10.75,11.0,0.75,,,40.51,,,,,27.0,SOUTHBOUND,False,VA286_SB,110N05617,daily_probe_mean,1,10.75,10.75,0.0,0.0,,,,,,False
state_transition__VA286_SB::110N05617__Weekday__0022,VA286_SB::110N05617,110N05617,VA286_SB,41.0,Weekday,PM,14.75,17.25,18.75,4.25,255.0,41.0802,14.912173913043478,24.774720912080248,4017.229805112683,3.347691504260569,1.7548096098897892,27.0,SOUTHBOUND,False,VA286_SB,110N05617,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110N05618__AM,,110N05618,VA286_SB,,DailyMean,AM,8.25,8.5,8.75,0.75,,,37.76,,,,,25.0,SOUTHBOUND,False,VA286_SB,110N05618,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110N05618__MD,,110N05618,VA286_SB,,DailyMean,MD,9.0,10.5,13.75,5.0,,,24.7,,,,,25.0,SOUTHBOUND,True,VA286_SB,110N05618,daily_probe_mean,1,10.5,10.5,0.0,1.0,10.5,daily_probe_mean,daily_probe_mean__110N05618__MD,1.0,0.0,False
state_transition__VA286_SB::110N05618__Weekday__0023,VA286_SB::110N05618,110N05618,VA286_SB,43.0,Weekday,PM,16.25,17.0,18.0,2.0,120.0,37.8,28.24636363636364,33.65630064229249,2197.397619705015,1.8311646830875128,0.3382253548324803,25.0,SOUTHBOUND,True,VA286_SB,110N05618,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__VA286_SB::110N05618__Weekday__0023,0.0,,True
daily_probe_mean__110N05619__PM,,110N05619,VA286_SB,,DailyMean,PM,17.25,18.0,19.0,2.0,,,11.07,,,,,23.0,SOUTHBOUND,False,VA286_SB,110N05619,daily_probe_mean,1,18.0,18.0,0.0,0.0,,,,,,False
daily_probe_mean__110N05625__AM,,110N05625,VA286_SB,,DailyMean,AM,6.553571428571429,7.196428571428571,7.928571428571429,1.625,,,31.77642857142857,,,,,14.1,SOUTHBOUND,False,VA286_SB,110N05625,daily_probe_mean,14,6.0,8.25,0.7510621730290391,0.2857142857142857,6.75,daily_probe_mean,daily_probe_mean__110N05625__AM,4.0,0.8838834764831844,True
daily_probe_mean__110N05625__MD,,110N05625,VA286_SB,,DailyMean,MD,10.0,12.25,15.333333333333334,5.583333333333333,,,27.628333333333334,,,,,14.1,SOUTHBOUND,False,VA286_SB,110N05625,daily_probe_mean,12,10.25,14.25,1.37310475444034,0.5833333333333334,12.571428571428571,daily_probe_mean,daily_probe_mean__110N05625__MD,7.0,1.5452362609131383,False
state_transition__VA286_SB::110N05625__Weekday__0024,VA286_SB::110N05625,110N05625,VA286_SB,51.0,Weekday,PM,10.0,17.75,18.5,8.75,525.0,35.24744999999999,29.424347826086954,33.515327075098824,12051.0618294179,8.607901306727072,0.1979008067852707,14.1,SOUTHBOUND,False,VA286_SB,110N05625,average_weekday,0,,,,0.0,17.5625,daily_probe_mean,daily_probe_mean__110N05625__PM,4.0,0.8361930100162283,True
daily_probe_mean__110N05627__AM,,110N05627,VA286_SB,,DailyMean,AM,6.723684210526316,7.526315789473684,8.236842105263158,1.763157894736842,,,28.649473684210527,,,,,12.0,SOUTHBOUND,False,VA286_SB,110N05627,daily_probe_mean,19,6.0,8.75,0.9524716353080976,0.15789473684210525,8.0,daily_probe_mean,daily_probe_mean__110N05627__AM,3.0,0.2041241452319315,True
daily_probe_mean__110N05627__MD,,110N05627,VA286_SB,,DailyMean,MD,10.30952380952381,11.357142857142858,13.107142857142858,3.0476190476190474,,,28.10285714285714,,,,,12.0,SOUTHBOUND,False,VA286_SB,110N05627,daily_probe_mean,21,9.0,13.5,1.206558043744755,0.38095238095238093,10.75,daily_probe_mean,daily_probe_mean__110N05627__MD,9.0,0.42491829279939874,True
state_transition__VA286_SB::110N05627__Weekday__0025,VA286_SB::110N05627,110N05627,VA286_SB,55.0,Weekday,PM,16.0,17.25,18.0,2.25,135.0,32.4023,30.538695652173917,31.864963768115945,2673.004919446129,2.2275040995384408,0.0610243596862141,12.0,SOUTHBOUND,True,VA286_SB,110N05627,average_weekday,0,,,,1.0,17.25,average_weekday,state_transition__VA286_SB::110N05627__Weekday__0025,0.0,,True
daily_probe_mean__110N05628__AM,,110N05628,VA286_SB,,DailyMean,AM,7.066666666666666,8.016666666666667,9.533333333333333,2.716666666666667,,,27.392,,,,,10.0,SOUTHBOUND,False,VA286_SB,110N05628,daily_probe_mean,15,6.0,8.75,0.7498147919467996,0.5333333333333333,8.125,daily_probe_mean,daily_probe_mean__110N05628__AM,8.0,0.5994789404140899,True
state_transition__VA286_SB::110N05628__Weekday__0026,VA286_SB::110N05628,110N05628,VA286_SB,54.0,Weekday,MD,7.25,9.75,10.25,3.25,195.0,31.5,29.399565217391302,31.475826999087865,3855.12187409889,3.2126015617490755,0.0714444165101522,10.0,SOUTHBOUND,False,VA286_SB,110N05628,average_weekday,0,,,,0.0,9.75,daily_probe_mean,daily_probe_mean__110N05628__MD,3.0,0.2041241452319315,True
state_transition__VA286_SB::110N05628__Weekday__0027,VA286_SB::110N05628,110N05628,VA286_SB,54.0,Weekday,PM,12.25,17.75,19.0,7.0,420.0,31.5,20.17108695652174,27.1384896625114,8019.099523247958,6.682582936039965,0.5616411781822881,10.0,SOUTHBOUND,True,VA286_SB,110N05628,average_weekday,0,,,,1.0,17.75,average_weekday,state_transition__VA286_SB::110N05628__Weekday__0027,0.0,,True
state_transition__VA286_SB::110N05629__Weekday__0028,VA286_SB::110N05629,110N05629,VA286_SB,56.0,Weekday,AM,7.5,7.75,9.0,1.75,105.0,33.658100000000005,32.37239130434782,33.20278656126482,1917.27212512324,1.7429746592029456,0.0397162101361199,8.0,SOUTHBOUND,True,VA286_SB,110N05629,average_weekday,0,,,,1.0,7.75,average_weekday,state_transition__VA286_SB::110N05629__Weekday__0028,0.0,,True
daily_probe_mean__110N05629__MD,,110N05629,VA286_SB,,DailyMean,MD,10.305555555555555,11.13888888888889,11.527777777777779,1.4722222222222223,,,32.169999999999995,,,,,8.0,SOUTHBOUND,False,VA286_SB,110N05629,daily_probe_mean,9,9.25,13.25,1.2699032722958288,0.0,,,,,,False
state_transition__VA286_SB::110N05629__Weekday__0029,VA286_SB::110N05629,110N05629,VA286_SB,56.0,Weekday,PM,14.25,17.25,18.5,4.5,270.0,33.658100000000005,20.626739130434785,29.81516688625384,4741.029383636499,4.310026712396818,0.6317702855095226,8.0,SOUTHBOUND,True,VA286_SB,110N05629,average_weekday,0,,,,1.0,17.25,average_weekday,state_transition__VA286_SB::110N05629__Weekday__0029,0.0,,True
daily_probe_mean__110N05631__AM,,110N05631,VA286_SB,,DailyMean,AM,5.958333333333333,7.333333333333333,13.333333333333334,7.625,,,26.013333333333335,,,,,4.0,SOUTHBOUND,False,VA286_SB,110N05631,daily_probe_mean,6,6.0,8.75,1.0172129679778086,0.6666666666666666,7.25,daily_probe_mean,daily_probe_mean__110N05631__AM,4.0,1.015504800579495,False
daily_probe_mean__110N05631__MD,,110N05631,VA286_SB,,DailyMean,MD,7.75,12.53125,19.25,11.75,,,24.4375,,,,,4.0,SOUTHBOUND,False,VA286_SB,110N05631,daily_probe_mean,8,9.25,14.5,1.6650708505946525,0.125,12.375,daily_probe_mean,daily_probe_mean__110N05631__MD,2.0,1.125,False
state_transition__VA286_SB::110N05631__Weekday__0030,VA286_SB::110N05631,110N05631,VA286_SB,48.0,Weekday,PM,6.5,17.5,21.5,15.25,915.0,35.06545,28.43434782608696,32.32329837037517,17900.932994317383,14.917444161931153,0.2332074649459472,4.0,SOUTHBOUND,False,VA286_SB,110N05631,average_weekday,0,,,,0.0,17.0,daily_probe_mean,daily_probe_mean__110N05631__PM,1.0,0.0,False
